0.05	0
0.15	0
0.25	0
0.35	0
0.45	0
0.55	0
0.65	0
0.75	0
0.85	0
0.95	0
1.05	0
1.15	0
1.25	0
1.35	0
1.45	0
1.55	0
1.65	0
1.75	0
1.85	0
1.95	0
2.05	0
2.15	0
2.25	0
2.35	0
2.45	0
2.55	0
2.65	0
2.75	0
2.85	0
2.95	0
3.05	8.24992e-05
3.15	0.000580086
3.25	0.00297901
3.35	0.0117966
3.45	0.0311435
3.55	0.0697587
3.65	0.129731
3.75	0.212082
3.85	0.306472
3.95	0.401828
4.05	0.474361
4.15	0.540033
4.25	0.575256
4.35	0.613054
4.45	0.645595
4.55	0.68033
4.65	0.707076
4.75	0.748747
4.85	0.797818
4.95	0.853254
5.05	0.902017
5.15	0.955211
5.25	0.998363
5.35	1.02335
5.45	1.03723
5.55	1.02788
5.65	1.02041
5.75	1.01843
5.85	0.994716
5.95	0.993094
6.05	0.987418
6.15	0.984445
6.25	0.986076
6.35	0.98095
6.45	0.980979
6.55	0.977033
6.65	0.962284
6.75	0.946331
6.85	0.931392
6.95	0.919274
7.05	0.903132
7.15	0.89378
7.25	0.891993
7.35	0.888785
7.45	0.886409
7.55	0.889771
7.65	0.893231
7.75	0.895298
7.85	0.903964
7.95	0.908538
8.05	0.919393
8.15	0.926608
8.25	0.932123
8.35	0.94841
8.45	0.95932
8.55	0.964976
8.65	0.980886
8.75	0.992793
8.85	0.996545
8.95	1.0085
9.05	1.01885
9.15	1.02385
9.25	1.02704
9.35	1.03491
9.45	1.03795
9.55	1.03633
9.65	1.04361
9.75	1.04241
9.85	1.04223
9.95	1.04104
10.05	1.04017
10.15	1.03612
10.25	1.03361
10.35	1.03035
10.45	1.02393
10.55	1.02259
10.65	1.01353
10.75	1.01208
10.85	1.00768
10.95	1.00617
11.05	0.999258
11.15	0.998151
11.25	0.993954
11.35	0.993601
11.45	0.992113
11.55	0.989035
11.65	0.987827
11.75	0.98538
11.85	0.981238
11.95	0.986461
12.05	0.986764
12.15	0.984259
12.25	0.986783
12.35	0.985521
12.45	0.987205
12.55	0.987222
12.65	0.990587
12.75	0.992009
12.85	0.990802
12.95	0.99611
13.05	0.993921
13.15	0.99702
13.25	0.997383
13.35	0.999813
13.45	1.00311
13.55	1.00251
13.65	1.00431
13.75	1.00786
13.85	1.00411
13.95	1.00313
14.05	1.00172
14.15	1.0042
14.25	1.00521
14.35	1.00593
14.45	1.00567
14.55	1.00551
14.65	1.00577
14.75	1.00275
14.85	1.00398
14.95	1.00398
